NAME	LAT	LON
EHINGEN-KIRCHEN	48,17	9,38
EMMENDINGEN-MUNDING.	48,08	7,5
WEISWEIL-WALDECKHOF	48,11	7,42
WINDEN	48,08	8,01
ELZACH-FISNACHT	48,12	8,07
HERRENBERG	48,35	8,51
HASLACH IM KINZIGTAL	48,17	8,05
SIMONSWALD-OBERSIMON	48,05	8,05
ESCHBRONN-MARIAZELL	48,11	8,28
KOENIGSFELD/SCHWARZW	48,08	8,26
ROTTWEIL	48,11	8,38
VILLINGEN-SCHWENNINGEN	48,03	8,28
NEUHAUSEN OB ECK-UNT	47,57	8,59
BALINGEN-BRONNHPTN.	48,16	8,49
ALBSTADT-BADKAP	48,13	8,59
SCHWENNINGEN, KREIS	48,06	9
LANGENENSLINGEN-ITTE	48,12	9,2
MENGEN-ENNETACH	48,04	9,19
RIEDLINGEN	48,09	9,28
BIBERACH AN DER RISS	48,06	9,49
SIGMARINGEN-LAIZ	48,04	9,11
DEGGENHAUSERTAL-AZEN	47,48	9,25
BREMGARTEN (FESSENHE	47,55	7,35
BUCHENBACH	47,58	8
BREITNAU	47,56	8,05
EISENBACH	47,58	8,16
LENZKIRCH-RUHBUEHL	47,52	8,14
DACHSBERG-WOLPADINGE	47,42	8,07
GEISINGEN	47,55	8,39
PFULLENDORF	47,56	9,17
DONAUESCHINGEN (LAND	47,58	8,31
ALTSHAUSEN	47,56	9,33
WEINGARTEN BEI RAVEN	47,49	9,37
AULENDORF-HASLACH	47,58	9,41
WALDSEE, BAD-REUTE	47,55	9,43
MUELLHEIM	47,49	7,38
ROT AN DER ROT-BUCH	47,58	10,01
MALSBURG-MARZELL	47,46	7,43
KANDERN-GUPF	47,42	7,35
DREIECK WEIL	47,37	7,35
RHEINFELDEN	47,34	7,47
TODTMOOS	47,44	8
DOGERN	47,36	8,1
WALDSHUT KKW	47,37	8,13
UEHLINGEN-BIRKENDORF	47,45	8,19
WEILHEIM-BIERBRONNEN	47,41	8,12
WUTOESCHINGEN-OFTER.	47,41	8,23
SINGEN	47,46	8,49
GAILINGEN	47,42	8,44
GOTTMADINGEN	47,44	8,47
SIPPLINGEN (SWN)	47,49	9,06
FRIEDRICHSHAFEN	47,39	9,29
FRIEDRICHSHFN UNTER.	47,41	9,26
GRUB	47,39	9,45
WANGEN/ALLGAEU-UNTER	47,43	9,52
ATLANTIK SUED1	-44	-50
ATLANTIK SUED2	-46	-59
ISLA MARGARITA	11	-64
LEEW.ISLANDS-S	12	-61
LEEW.ISLANDS-N	15	-60
16N55W	16	-55
KAP VERDEN	17,24	-24,29
18N43W	18	-43
WINDW.INSELN-E	18	-62
WINDW.INSELN-W	19	-65
20N30W	20	-30
TRINIDAD/KUBA	21	-80
BAHAMAS	24	-76
SWL.KANAREN	25	-20
SDL.TENERIFFA	26,18	-16,44
GRAND BAHAMA	27	-78
SDL.FUERTEVENTURA	27,31	-13,52
NDL.LA PALMA	29	-18
WESTL.AGADIR	29,56	-11,27
CANARIS-SUED	30	-15
CANARIS-E	32	-12
CANARIS-NE	34	-9
NDL.MADEIRA	34	-17
ALBORAN	36,02	-2,16
ALBORAN-W	35,45	-4,15
WESTL.GIBR.	36	-6,37
CABO S.VICENTE	36,29	-9
SDL.CARTAGENA	37	-1,15
WESTL.LISSABON	38,01	-11,2
WESTL.PORT.	39,33	-10,25
SDL.FINISTERRE	41,32	-10,52
GEBIET 41	41,47	-15,28
GEBIET 43	42,21	-35,19
GEBIET 42	42,58	-24,49
GEBIET 44	42,52	-45,49
GOLF BIARRITZ	44	-2,12
FINISTERRE	43,31	-9,49
SUDGASCOGNE	45	-3,31
NDL.GIJON	44,36	-5,08
BISKAYA	46,22	-5,41
GEBIET 50	45,41	-52,22
NORDGASCOGNE	46,37	-3,24
GEBIET 46	47,04	-14,42
GEBIET 47	47	-25,42
SOLE	48	-7
GEBIET 48	47,31	-35,22
GEBIET 49	48,13	-45,21
ENGL.KAN.-E	49,58	-1,13
LYME BAY	50,15	-3
ENGL.KAN.-W	49,34	-4,04
FASTNET	50,27	-10,33
LUNDY	51,29	-4,31
SUEDL.IRL.	50,52	-7,44
GEBIET 51	52,08	-15,08
GEBIET 54	52,25	-44,22
IRISCHE SEE	53,15	-5,38
GEBIET 52	53,03	-25,1
GEBIET 53	52,53	-35,25
GEBIET 55	53,17	-52,5
WESTL.IRLAND	53,39	-12,37
TYNE	55	-0,45
NORTH CHANNEL	55,15	-5,31
FORTH	56,29	-1,31
INISHTRAHULL	55,36	-7
NWL.IRLAND	55,56	-10,53
GEBIET 59	56,28	-45,35
SDL.HEBRIDEN	56,31	-7,5
GEBIET 56	57,22	-15,42
POSITION L	57	-20
GEBIET 58	57,01	-35,29
GEBIET 60	57,11	-55,12
CROMARTY	58,12	-2
HEBRIDEN	57,56	-8,09
WESTL.HEBRIDEN	57,34	-12,03
GEBIET 57	57,56	-24,53
KAP FARVELL	58,05	-43,28
NDL.HEBRIDEN	58,44	-5,35
PENTL-FARV2	59,02	-21,43
PENTLANDS	59,41	-3,07
FAROER	60,25	-5,34
60NORD10WEST	59,53	-10,02
PENTL-FARV1	60	-15
PENTL-FARV3	60,28	-31,13
SW-GROENLAND	60,16	-49,59
SHETLANDS	60,53	-1,35
SE-GROENLAND	61,11	-38,3
DAVISSTR1	64	-58
DOHRNBANK	64,45	-30,33
SUEDL.NANTUCKET IS.	41	-70
DAVISSTR2	70	-60
WINNIPEG-SEE	53	-98
SWIS-PUNKT	51,1	9,3
SWIS-PUNKT	50,1	6,4
SWIS-PUNKT	50,1	6,2
SWIS-PUNKT	51,2	7,4
SWIS-PUNKT	51	7,1
SWIS-PUNKT	51	7,2
OESINGHAUSEN	51	7,3
SWIS-PUNKT	48,31	9,45
SWIS-PUNKT	50,55	7
SWIS-PUNKT	50,5	6,1
KOENNEREN	51,4	11,46
SWIS-PUNKT	50,4	6,4
ELBEN	50,45	7,5
SWIS-PUNKT	50,25	9,45
SWIS-PUNKT	50,15	8,2
SWIS-PUNKT	49,27	8,34
SWIS-PUNKT	49,1	9,15
SWIS-PUNKT	47,39	9,46
SWIS-PUNKT	48,3	8,08
SWIS-PUNKT	48,3	8,09
SWIS-PUNKT	48,3	8,1
SWIS-PUNKT	48,3	8,11
ROTENBACH	48,3	8,12
SWIS-PUNKT	50,2	10
SWIS-PUNKT	50,15	11,4
SCHOENERMARK	53,2	13,4
SWIS-PUNKT	49,3	12,38
SWIS-PUNKT	51,15	9,5
SWIS-PUNKT	47,45	12,45
SWIS-PUNKT	47,45	12,3
SWIS-PUNKT	50,22	12,28
JAEVENITZ	52,3	11,3
GREUSSEN	51,15	11
SWIS-PUNKT	51,4	12,4
UNTERREYSSEN	51,2	13,15
SWIS-PUNKT	51,4	10,31
SWIS-PUNKT	51,5	10,4
SWIS-PUNKT	49,5	7,1
SWIS-PUNKT	50,4	10,45
GOLDISTHAL	50,3	11
SWIS-PUNKT	49,3	8,2
SWIS-PUNKT	50,15	7,5
POHL	50,15	7,51
SWIS-PUNKT	52,3	13,2
SWIS-PUNKT	51,3	11,2
SWIS-PUNKT	50,15	7,5
WASUNGEN	50,4	10,22
SWIS-PUNKT	50,28	10,45
SWIS-PUNKT	53,5	13,3
RIESTEDT	51,3	11,21
SWIS-PUNKT	50,05	8
SWIS-PUNKT	49,4	8,5
SWIS-PUNKT	50,2	10
SWIS-PUNKT	49,3	11,5
SWIS-PUNKT	50	12
SWIS-PUNKT	47,4	10,3
SWIS-PUNKT	49,3	12,3
SWIS-PUNKT	49	13,09
SWIS-PUNKT	49	13,1
SWIS-PUNKT	51,45	10,3
SWIS-PUNKT	51,4	10,3
SWIS-PUNKT	47,37	7,36
SWIS-PUNKT	49,4	10,3
SWIS-PUNKT	50,1	11,4
SWIS-PUNKT	49,02	13,18
MUEHLLEITEN	50,25	12,3
KOTTMARHAEUSER	51	14,4
SWIS-PUNKT	51,47	10,4
HOHEGEISS	51,4	10,41
RITTERSGRUEN	50,28	12,51
SWIS-PUNKT	51,4	12,4
SWIS-PUNKT	48,21	11,47
SWIS-PUNKT	49,3	11,05
SWIS-PUNKT	52,23	13,31
BERLIN-TEGEL	52,34	13,17
SWIS-PUNKT	52,28	13,24
SWIS-PUNKT	53,38	9,59
SWIS-PUNKT	53,03	8,47
SWIS-PUNKT	52,08	7,41
SWIS-PUNKT	51,17	6,45
SWIS-PUNKT	50,52	7,09
SWIS-PUNKT	49,13	7,07
SWIS-PUNKT	50,58	10,57
SWIS-PUNKT	50,02	8,34
SWIS-PUNKT	51,45	9,34
SWIS-PUNKT	50,31	2,37
SWIS-PUNKT	50,59	12,3
SWIS-PUNKT	48,25	10,56
SWIS-PUNKT	49,59	11,38
SWIS-PUNKT	52,19	10,33
SWIS-PUNKT	53,3	8,34
SWIS-PUNKT	51,51	11,25
SWIS-PUNKT	47,58	8,31
SWIS-PUNKT	51,31	7,37
SWIS-PUNKT	49,58	8,39
SWIS-PUNKT	53,23	7,13
SWIS-PUNKT	47,4	9,31
FRANKFURT-HAHN	49,57	7,16
SWIS-PUNKT	53,32	9,5
SWIS-PUNKT	53,53	14,09
SWIS-PUNKT	50,17	11,51
KARLSRUHE/BADEN-BADE	48,47	8,05
KASSEL-CALDEN	51,24	9,22
SWIS-PUNKT	54,23	10,09
SWIS-PUNKT	48,22	7,5
SWIS-PUNKT	53,09	8,37
SWIS-PUNKT	53,48	10,43
SWIS-PUNKT	52,04	11,38
SWIS-PUNKT	49,28	8,31
SWIS-PUNKT	51,14	6,3
SWIS-PUNKT	51,36	6,08
SWIS-PUNKT	48,05	11,17
SWIS-PUNKT	51,37	8,37
SWIS-PUNKT	53,55	12,17
SWIS-PUNKT	49,07	9,47
SWIS-PUNKT	53,25	11,47
SWIS-PUNKT	50,43	8,05
SWIS-PUNKT	48,54	12,31
TINNUM	54,54	8,2
SWIS-PUNKT	53,3	8,03
SWIS-PUNKT	49,13	7,24
SWIS-PUNKT	47,34	9,59
SWIS-PUNKT	47,21	10,2
SWIS-PUNKT	47,4	10,52
SWIS-PUNKT	47,33	10,22
SWIS-PUNKT	47,35	10,53
SWIS-PUNKT	47,32	11,13
SWIS-PUNKT	47,39	11,2
SWIS-PUNKT	47,46	12,27
SWIS-PUNKT	47,35	11,2
SWIS-PUNKT	47,46	12,22
SWIS-PUNKT	47,39	13
SWIS-PUNKT	47,39	11,28
SWIS-PUNKT	47,45	12,21
KOENIGSEE-BERG	47,32	13
SWIS-PUNKT	47,54	11,22
SWIS-PUNKT	48,4	10,47
SWIS-PUNKT	49,35	10,56
SWIS-PUNKT	48,5	11,08
SWIS-PUNKT	48,55	11,31
SWIS-PUNKT	47,58	12,21
SWIS-PUNKT	47,51	12,4
SWIS-PUNKT	48,34	12,43
SWIS-PUNKT	48,44	11,57
SWIS-PUNKT	48,34	12,43
SWIS-PUNKT	48,59	10,46
SWIS-PUNKT	49,02	11,04
SWIS-PUNKT	49,25	11,39
SWIS-PUNKT	49,29	12,01
SWIS-PUNKT	47,57	8,59
SWIS-PUNKT	48,44	9,57
SWIS-PUNKT	47,58	8,41
SWIS-PUNKT	48,15	9,05
SWIS-PUNKT	48,3	9,34
SWIS-PUNKT	48,06	9,23
SWIS-PUNKT	49,32	10,43
SWIS-PUNKT	49,15	10,53
SWIS-PUNKT	49,36	11,57
SWIS-PUNKT	49,44	12,05
SWIS-PUNKT	49,43	9,3
SWIS-PUNKT	49,21	8,48
SWIS-PUNKT	49,21	8,56
SWIS-PUNKT	48,29	8,53
SWIS-PUNKT	48,55	9,46
SWIS-PUNKT	49,54	9,43
SWIS-PUNKT	50,14	10,26
SWIS-PUNKT	50	10,39
SWIS-PUNKT	49,52	10,29
SWIS-PUNKT	49,36	10,18
SWIS-PUNKT	49,59	9,02
SWIS-PUNKT	50	9,15
SWIS-PUNKT	49,52	9,14
SWIS-PUNKT	50,23	10,11
SWIS-PUNKT	50,28	10,14
SWIS-PUNKT	49,37	9,05
SWIS-PUNKT	50,2	9,45
SWIS-PUNKT	50,31	10,11
SWIS-PUNKT	50,21	9,49
SWIS-PUNKT	50,19	9,53
SWIS-PUNKT	50,29	10,04
SWIS-PUNKT	50,31	10,05
SWIS-PUNKT	50,19	9,54
SWIS-PUNKT	50,22	9,57
SWIS-PUNKT	50,3	10,03
SWIS-PUNKT	50,31	10,04
SWIS-PUNKT	49,49	8,44
SWIS-PUNKT	49,35	8,46
SWIS-PUNKT	49,5	8,59
SWIS-PUNKT	49,42	8,47
SWIS-PUNKT	49,35	8,48
SWIS-PUNKT	49,39	9,04
SWIS-PUNKT	49,4	8,54
SWIS-PUNKT	48,48	8,28
SWIS-PUNKT	48,12	8,04
SWIS-PUNKT	47,5	7,47
SWIS-PUNKT	48,44	8,38
SWIS-PUNKT	48,14	8,26
SWIS-PUNKT	48,41	8,25
SWIS-PUNKT	47,48	7,48
SWIS-PUNKT	47,47	7,46
SWIS-PUNKT	47,47	8,09
SWIS-PUNKT	48,05	8,09
SWIS-PUNKT	47,34	7,44
SWIS-PUNKT	47,37	8,19
SWIS-PUNKT	47,37	7,5
SWIS-PUNKT	49,07	7,56
SWIS-PUNKT	49,17	8,02
SWIS-PUNKT	49,09	7,35
SWIS-PUNKT	49,28	6,32
SWIS-PUNKT	49,32	6,44
SWIS-PUNKT	49,35	6,58
SWIS-PUNKT	49,32	7,02
SWIS-PUNKT	49,53	8,04
SWIS-PUNKT	49,44	7,39
SWIS-PUNKT	49,37	7,16
SWIS-PUNKT	49,39	7,27
SWIS-PUNKT	49,33	7,32
SWIS-PUNKT	49,37	7,55
SWIS-PUNKT	47,45	7,36
SWIS-PUNKT	50,1	7,34
SWIS-PUNKT	49,4	6,49
SWIS-PUNKT	49,4	7,01
SWIS-PUNKT	49,55	7,36
SWIS-PUNKT	49,43	7,08
SWIS-PUNKT	50,25	7,04
SWIS-PUNKT	50,42	6,29
SWIS-PUNKT	50,38	6,33
SWIS-PUNKT	50,32	6,2
SWIS-PUNKT	50,35	6,29
SWIS-PUNKT	50,34	7,12
SWIS-PUNKT	50,17	7,41
SWIS-PUNKT	50,18	8
SWIS-PUNKT	50,14	7,56
SWIS-PUNKT	50,08	7,5
SWIS-PUNKT	50,14	7,42
SWIS-PUNKT	50,12	7,46
SWIS-PUNKT	50,05	7,52
SWIS-PUNKT	50,08	8,23
SWIS-PUNKT	50,1	7,56
SWIS-PUNKT	50,06	8,02
SWIS-PUNKT	50,23	8,32
SWIS-PUNKT	50,3	8,1
SWIS-PUNKT	50,5	8,39
SWIS-PUNKT	50,32	8,43
SWIS-PUNKT	50,35	7,2
SWIS-PUNKT	50,28	7,56
SWIS-PUNKT	50,26	7,44
SWIS-PUNKT	50,35	7,5
SWIS-PUNKT	50,4	8,04
SWIS-PUNKT	51,24	8,16
SWIS-PUNKT	51,18	8,33
SWIS-PUNKT	51,04	8,28
SWIS-PUNKT	51,57	9,07
SWIS-PUNKT	50,45	7,16
SWIS-PUNKT	50,56	7,25
SWIS-PUNKT	51,17	7,27
SWIS-PUNKT	51,1	7,29
SWIS-PUNKT	51,04	7,34
SWIS-PUNKT	50,59	7,43
SWIS-PUNKT	51,32	9,28
SWIS-PUNKT	51,04	8,59
SWIS-PUNKT	50,54	9,25
SWIS-PUNKT	50,4	9,5
SWIS-PUNKT	51,17	8,34
SWIS-PUNKT	51,17	8,4
SWIS-PUNKT	51	9,04
SWIS-PUNKT	50,15	9,36
SWIS-PUNKT	50,26	9,24
SWIS-PUNKT	50,33	9,57
SWIS-PUNKT	50,08	9,25
SWIS-PUNKT	50,29	9,15
SWIS-PUNKT	50,3	9,54
SWIS-PUNKT	50,34	10,01
SWIS-PUNKT	51,52	9,08
SWIS-PUNKT	51,38	9,22
SWIS-PUNKT	51,32	9,11
SWIS-PUNKT	51,35	9,15
SWIS-PUNKT	51,49	9,16
SWIS-PUNKT	51,48	9,5
SWIS-PUNKT	51,52	9,38
SWIS-PUNKT	51,22	9,36
SWIS-PUNKT	51,31	10,03
SWIS-PUNKT	51,39	10,38
SWIS-PUNKT	51,41	10,3
SWIS-PUNKT	51,46	10,17
SWIS-PUNKT	51,49	10,3
SWIS-PUNKT	51,51	10,22
SWIS-PUNKT	51,4	10,25
SWIS-PUNKT	51,47	10,33
SWIS-PUNKT	51,47	10,29
SWIS-PUNKT	51,44	10,25
SWIS-PUNKT	51,44	10,31
SWIS-PUNKT	51,56	10,47
SWIS-PUNKT	51,52	11,11
SWIS-PUNKT	51,27	11,04
SWIS-PUNKT	51,42	11,13
EHRINGEN/DONAU	48,17	9,43
SWIS-PUNKT	51,29	11,01
BAD WALDSEE	47,55	9,45
MESSSTETTEN	48,11	8,59
SWIS-PUNKT	51,41	10,42
SCHONACH	48,08	8,12
TITISEE-NEUSTADT	47,54	8,1
FREUDENSTADT	48,27	8,24
ALTENSTEIG-WART	48,37	8,39
SWIS-PUNKT	51,44	11,37
SWIS-PUNKT	51,33	11,51
BOLTENHAGEN	54	11,11
SWIS-PUNKT	51,32	11,2
TETEROW	53,46	12,37
SWIS-PUNKT	51,15	11,44
SWIS-PUNKT	50,24	10,29
SWIS-PUNKT	50,16	10,46
UECKERMUENDE	53,44	14,04
WAREN(MUERITZ)	53,31	12,4
NEUBRANDENBURG	53,33	13,12
FELDBERG/MECKLENBURG	53,19	13,25
SWIS-PUNKT	50,02	11,38
SWIS-PUNKT	50,15	11,23
SWIS-PUNKT	50,19	11,24
SWIS-PUNKT	50,06	11,41
DEMMIN	53,55	13,03
WOLGAST	54,03	13,47
SWIS-PUNKT	50,11	12,03
SWIS-PUNKT	49,53	12,02
SWIS-PUNKT	49,54	12,05
SWIS-PUNKT	50,01	11,52
SWIS-PUNKT	49,2	12,18
SWIS-PUNKT	49,44	12,22
SWIS-PUNKT	49,32	12,24
RERIK	54,07	11,37
SWIS-PUNKT	49,43	12,24
NEUSTRELITZ	53,23	13,03
SWIS-PUNKT	49,19	12,47
SWIS-PUNKT	49,3	12,34
SWIS-PUNKT	49,07	12,17
SWIS-PUNKT	48,4	13,31
NEUGLOBSOW	53,09	13,02
SWIS-PUNKT	48,58	12,5
SWIS-PUNKT	49,03	13,11
SWIS-PUNKT	48,48	13,45
SWIS-PUNKT	48,49	13,41
ELSTERWERDA	51,28	13,32
ZEHDENICK	52,59	13,21
STRAUSBERG	52,35	13,53
DAHME	51,52	13,26
SWIS-PUNKT	50,28	12,26
FRIESACK	52,46	12,35
SWIS-PUNKT	50,45	13,39
WITTENBERGE	53	11,46
SCHOENBORN	51,36	13,3
SWIS-PUNKT	50,32	13,1
SWIS-PUNKT	51,22	14,52
LUCKENWALDE	52,1	13,09
BLIESDORF	52,41	14,1
SWIS-PUNKT	50,44	10,44
SWIS-PUNKT	50,44	10,35
SWIS-PUNKT	50,42	10,41
SWIS-PUNKT	50,55	12,22
SWIS-PUNKT	50,49	11,23
SWIS-PUNKT	50,44	11,1
SWIS-PUNKT	50,38	11,36
SWIS-PUNKT	50,38	12,03
SWIS-PUNKT	51,14	11,33
SWIS-PUNKT	51,09	11,38
SWIS-PUNKT	51	12,09
SWIS-PUNKT	51,03	11,07
GOERLITZ	51,1	14,57
SWIS-PUNKT	50,56	10,3
SCHWEDT	53,04	14,16
SWIS-PUNKT	51,58	12,22
SWIS-PUNKT	51,55	12,1
SWIS-PUNKT	51,37	12,22
SWIS-PUNKT	51,14	11,55
SWIS-PUNKT	51,09	12,07
SWIS-PUNKT	52,2	7,43
SWIS-PUNKT	52,16	8,36
SWIS-PUNKT	50,53	6,07
SWIS-PUNKT	50,53	6,2
SWIS-PUNKT	50,46	6,26
SWIS-PUNKT	53,22	8,24
SWIS-PUNKT	52,22	8
SWIS-PUNKT	52,15	12,22
SWIS-PUNKT	51,59	12,57
SWIS-PUNKT	51,58	13,25
SWIS-PUNKT	52,35	11,05
SWIS-PUNKT	51,2	12,56
SWIS-PUNKT	50,59	14,13
SWIS-PUNKT	51,03	14,16
SWIS-PUNKT	51,04	14,32
SWIS-PUNKT	51,08	14,37
SWIS-PUNKT	51,44	9,28
SWIS-PUNKT	51,48	9,33
SWIS-PUNKT	51,47	9,36
MIDDELHAGEN	54,2	13,42
BLANDOW	54,34	13,35
BOHLENDORF	54,36	13,17
GNOIEN	53,58	12,42
HOEXTER	51,47	9,24
HOGFGEISMAR	51,3	9,23
BEVERN	51,52	9,3
ORANIENBURG	52,45	13,12
LEST	48,21	19,19
MILDENHALL RAF	52,22	0,29
RAMSTEIN	49,26	7,35
SPANGDAHLEM	49,58	6,41
GRAMAIS/OESTERREICH	47,16	10,32
HINTERHORNBACH/OESTE	47,22	10,28
UNTERGSCHWEND/OESTER	47,31	10,3
ACHENKIRCH/OESTERREI	47,31	11,42
HOERMOOS	47,3	10
HOCHGRATBAHN	47,3	10,04
KANZELWAND	47,2	10,12
FELLHORN	47,2	10,13
NEBELHORN	47,25	10,21
NEBELHORN-KOBLAT	47,25	10,21
SCHWARZENBERG	47,26	10,25
TEGELBERG-RUECKEN	47,33	10,47
TEGELBERGBAHN	47,34	10,47
TEGELBERG	47,34	10,47
ZUGSPITZPLATT	47,24	10,59
PUERSCHLING	47,36	10,59
OSTERFELDER	47,26	11,04
KRANZBERG	47,27	11,14
MARCHKLAMM TAL	47,24	11,16
MARCHKLAMM	47,24	11,17
BRUNNSTEINSPITZE	47,24	11,17
LINDERSPITZE-RINNE	47,26	11,18
LINDERSPITZE	47,26	11,18
FAHRENBERG	47,36	11,19
HERZOGSTANDBAHN	47,36	11,19
SCHROEDELSTEIN	47,4	11,31
BRAUNECK	47,4	11,31
BRECHERSPITZE	47,41	11,52
SPITZINGSEE	47,4	11,53
WENDELSTEIN-SOIN	47,42	12,01
MOESLARNALM	47,45	12,21
KAMPENWAND	47,45	12,21
DUERRNBACHHORN	47,4	12,36
RAUSCHBERG	47,44	12,41
WARTSTEINKOPF	47,39	12,48
REITERALPE	47,39	12,48
WARTSTEINHUETTE	47,39	12,49
KUEHROINT	47,34	12,58
FUNTENSEETAUERN	47,29	12,58
HOELLGRABEN	47,37	13
JENNER	47,35	13,01
